model,experiment,category,signature,variant,variant_label,family,task_type,difficulty,callable,game_id,round_count,mean_request_success,Request_Count,Parsed_Request_Count,Violated_Request_Count,Request_Success_Ratio,Aborted,Lose,Success,Main_Score,quality_score,binary_success,accuracy,binary_accuracy,efficiency,efficiency_raw,tolerance_used,n_test_cases,success_rate
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,nor_result,226,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_examples_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_examples_oneshot,Oneshot I/O,oneshot,io,medium,difference_negative,220,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,reverse_implication,239,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,bool_from_any_tuple,209,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,25.0,0.0,100.0,1.0,0,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,both_are_true_identity,185,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,a_requires_b,197,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0,0,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,b_without_a,191,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,a_or_b_via_if,215,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0,0,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,all_or_none,233,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,50.0,0.0,100.0,1.0,0,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,second_is_majority,203,1,1.0,1,1,0,1.0,False,False,True,100.0,100.0,1,100.0,1.0,100.0,1.0,0,4,100.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,difference_negative,221,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0,0,4,0.0
gpt-5.4-mini,logic_passive_labeled_pairs_oneshot,LOGIC,"(a: bool, b: bool) -> bool",passive_labeled_pairs_oneshot,Oneshot Pairs,oneshot,membership,medium,nor_result,227,1,1.0,1,1,0,1.0,False,True,False,0.0,0.0,0,75.0,0.0,100.0,1.0,0,4,0.0
